LAMMPS data file for SC lattice

125 atoms
19125 angles

1 atom types
6 angle types

0.0 5 xlo xhi
0.0 5 ylo yhi
0.0 5 zlo zhi

Masses

1 1.0

Atoms

11447 3 30 75 80
11448 3 69 75 66
11449 3 69 75 54
11450 6 69 75 51
11451 2 69 75 95
11452 2 69 75 99
11453 4 69 75 96
11454 4 69 75 80
11455 6 66 75 54
11456 3 66 75 51
11457 2 66 75 95
11458 4 66 75 99
11459 2 66 75 96
11460 4 66 75 80
11461 3 54 75 51
11462 4 54 75 95
11463 2 54 75 99
11464 4 54 75 96
11465 2 54 75 80
11466 4 51 75 95
11467 4 51 75 99
11468 2 51 75 96
11469 2 51 75 80
11470 2 95 75 99
11471 2 95 75 96
11472 3 95 75 80
11473 3 99 75 96
11474 2 99 75 80
11475 2 96 75 80
11476 3 51 76 96
11477 3 51 76 80
11478 3 51 76 77
11479 3 51 76 81
11480 6 51 76 101
11481 1 51 76 71
11482 1 51 76 55
11483 1 51 76 52
11484 1 51 76 56
11485 3 51 76 100
11486 3 51 76 97
11487 3 51 76 85
11488 3 51 76 82
11489 5 51 76 121
11490 5 51 76 105
11491 5 51 76 102
11492 5 51 76 106
11493 3 96 76 80
11494 3 96 76 77
11495 6 96 76 81
11496 3 96 76 101
11497 1 96 76 71
11498 3 96 76 55
11499 3 96 76 52
11500 5 96 76 56
11501 1 96 76 100
11502 1 96 76 97
11503 5 96 76 85
11504 5 96 76 82
11505 1 96 76 121
11506 3 96 76 105
11507 3 96 76 102
11508 5 96 76 106
11509 6 80 76 77
11510 3 80 76 81
11511 3 80 76 101
11512 3 80 76 71
11513 1 80 76 55
11514 5 80 76 52
11515 3 80 76 56
11516 1 80 76 100
11517 5 80 76 97
11518 1 80 76 85
11519 5 80 76 82
11520 3 80 76 121
11521 1 80 76 105
11522 5 80 76 102
11523 3 80 76 106
11524 3 77 76 81
11525 3 77 76 101
11526 3 77 76 71
11527 5 77 76 55
11528 1 77 76 52
11529 3 77 76 56
11530 5 77 76 100
11531 1 77 76 97
11532 5 77 76 85
11533 1 77 76 82
11534 3 77 76 121
11535 5 77 76 105
11536 1 77 76 102
11537 3 77 76 106
11538 3 81 76 101
11539 5 81 76 71
11540 3 81 76 55
11541 3 81 76 52
11542 1 81 76 56
11543 5 81 76 100
11544 5 81 76 97
11545 1 81 76 85
11546 1 81 76 82
11547 5 81 76 121
11548 3 81 76 105
11549 3 81 76 102
11550 1 81 76 106
11551 5 101 76 71
11552 5 101 76 55
11553 5 101 76 52
11554 5 101 76 56
11555 3 101 76 100
11556 3 101 76 97
11557 3 101 76 85
11558 3 101 76 82
11559 1 101 76 121
11560 1 101 76 105
11561 1 101 76 102
11562 1 101 76 106
11563 2 71 76 55
11564 2 71 76 52
11565 3 71 76 56
11566 2 71 76 100
11567 2 71 76 97
11568 4 71 76 85
11569 4 71 76 82
11570 3 71 76 121
11571 4 71 76 105
11572 4 71 76 102
11573 6 71 76 106
11574 3 55 76 52
11575 2 55 76 56
11576 2 55 76 100
11577 4 55 76 97
11578 2 55 76 85
11579 4 55 76 82
11580 4 55 76 121
11581 3 55 76 105
11582 6 55 76 102
11583 4 55 76 106
11584 2 52 76 56
11585 4 52 76 100
11586 2 52 76 97
11587 4 52 76 85
11588 2 52 76 82
11589 4 52 76 121
11590 6 52 76 105
11591 3 52 76 102
11592 4 52 76 106
11593 4 56 76 100
11594 4 56 76 97
11595 2 56 76 85
11596 2 56 76 82
11597 6 56 76 121
11598 4 56 76 105
11599 4 56 76 102
11600 3 56 76 106
11601 3 100 76 97
11602 3 100 76 85
11603 6 100 76 82
11604 2 100 76 121
11605 2 100 76 105
11606 4 100 76 102
11607 4 100 76 106
11608 6 97 76 85
11609 3 97 76 82
11610 2 97 76 121
11611 4 97 76 105
11612 2 97 76 102
11613 4 97 76 106
11614 3 85 76 82
11615 4 85 76 121
11616 2 85 76 105
11617 4 85 76 102
11618 2 85 76 106
11619 4 82 76 121
11620 4 82 76 105
11621 2 82 76 102
11622 2 82 76 106
11623 2 121 76 105
11624 2 121 76 102
11625 3 121 76 106
11626 3 105 76 102
11627 2 105 76 106
11628 2 102 76 106
11629 3 52 77 97
11630 3 52 77 76
11631 3 52 77 78
11632 3 52 77 82
11633 6 52 77 102
11634 1 52 77 72
11635 1 52 77 51
11636 1 52 77 53
11637 1 52 77 57
11638 3 52 77 96
11639 3 52 77 98
11640 3 52 77 81
11641 3 52 77 83
11642 5 52 77 122
11643 5 52 77 101
11644 5 52 77 103
11645 5 52 77 107
11646 3 97 77 76
11647 3 97 77 78
11648 6 97 77 82
11649 3 97 77 102
11650 1 97 77 72
11651 3 97 77 51
11652 3 97 77 53
11653 5 97 77 57
11654 1 97 77 96
11655 1 97 77 98
11656 5 97 77 81
11657 5 97 77 83
11658 1 97 77 122
11659 3 97 77 101
11660 3 97 77 103
11661 5 97 77 107
11662 6 76 77 78
11663 3 76 77 82
11664 3 76 77 102
11665 3 76 77 72
11666 1 76 77 51
11667 5 76 77 53
11668 3 76 77 57
11669 1 76 77 96
11670 5 76 77 98
11671 1 76 77 81
11672 5 76 77 83
11673 3 76 77 122
11674 1 76 77 101
11675 5 76 77 103
11676 3 76 77 107
11677 3 78 77 82
11678 3 78 77 102
11679 3 78 77 72
11680 5 78 77 51
11681 1 78 77 53
11682 3 78 77 57
11683 5 78 77 96
11684 1 78 77 98
11685 5 78 77 81
11686 1 78 77 83
11687 3 78 77 122
11688 5 78 77 101
11689 1 78 77 103
11690 3 78 77 107
11691 3 82 77 102
11692 5 82 77 72
11693 3 82 77 51
11694 3 82 77 53
11695 1 82 77 57
11696 5 82 77 96
11697 5 82 77 98
11698 1 82 77 81
11699 1 82 77 83
11700 5 82 77 122
11701 3 82 77 101
11702 3 82 77 103
11703 1 82 77 107
11704 5 102 77 72
11705 5 102 77 51
11706 5 102 77 53
11707 5 102 77 57
11708 3 102 77 96
11709 3 102 77 98
11710 3 102 77 81
11711 3 102 77 83
11712 1 102 77 122
11713 1 102 77 101
11714 1 102 77 103
11715 1 102 77 107
11716 2 72 77 51
11717 2 72 77 53
11718 3 72 77 57
11719 2 72 77 96
11720 2 72 77 98
11721 4 72 77 81
11722 4 72 77 83
11723 3 72 77 122
11724 4 72 77 101
11725 4 72 77 103
11726 6 72 77 107
11727 3 51 77 53
11728 2 51 77 57
11729 2 51 77 96
11730 4 51 77 98
11731 2 51 77 81
11732 4 51 77 83
11733 4 51 77 122
11734 3 51 77 101
11735 6 51 77 103
11736 4 51 77 107
11737 2 53 77 57
11738 4 53 77 96
11739 2 53 77 98
11740 4 53 77 81
11741 2 53 77 83
11742 4 53 77 122
11743 6 53 77 101
11744 3 53 77 103
11745 4 53 77 107
11746 4 57 77 96
11747 4 57 77 98
11748 2 57 77 81
11749 2 57 77 83
11750 6 57 77 122
11751 4 57 77 101
11752 4 57 77 103
11753 3 57 77 107
11754 3 96 77 98
11755 3 96 77 81
11756 6 96 77 83
11757 2 96 77 122
11758 2 96 77 101
11759 4 96 77 103
11760 4 96 77 107
11761 6 98 77 81
11762 3 98 77 83
11763 2 98 77 122
11764 4 98 77 101
11765 2 98 77 103
11766 4 98 77 107
11767 3 81 77 83
11768 4 81 77 122
11769 2 81 77 101
11770 4 81 77 103
11771 2 81 77 107
11772 4 83 77 122
11773 4 83 77 101
11774 2 83 77 103
11775 2 83 77 107
11776 2 122 77 101
11777 2 122 77 103
11778 3 122 77 107
11779 3 101 77 103
11780 2 101 77 107
11781 2 103 77 107
11782 3 53 78 98
11783 3 53 78 77
11784 3 53 78 79
11785 3 53 78 83
11786 6 53 78 103
11787 1 53 78 73
11788 1 53 78 52
11789 1 53 78 54
11790 1 53 78 58
11791 3 53 78 97
11792 3 53 78 99
11793 3 53 78 82
11794 3 53 78 84
11795 5 53 78 123
11796 5 53 78 102
11797 5 53 78 104
11798 5 53 78 108
11799 3 98 78 77
11800 3 98 78 79
11801 6 98 78 83
11802 3 98 78 103
11803 1 98 78 73
11804 3 98 78 52
11805 3 98 78 54
11806 5 98 78 58
11807 1 98 78 97
11808 1 98 78 99
11809 5 98 78 82
11810 5 98 78 84
11811 1 98 78 123
11812 3 98 78 102
11813 3 98 78 104
11814 5 98 78 108
11815 6 77 78 79
11816 3 77 78 83
11817 3 77 78 103
11818 3 77 78 73
11819 1 77 78 52
11820 5 77 78 54
11821 3 77 78 58
11822 1 77 78 97
11823 5 77 78 99
11824 1 77 78 82
11825 5 77 78 84
11826 3 77 78 123
11827 1 77 78 102
11828 5 77 78 104
11829 3 77 78 108
11830 3 79 78 83
11831 3 79 78 103
11832 3 79 78 73
11833 5 79 78 52
11834 1 79 78 54
11835 3 79 78 58
11836 5 79 78 97
11837 1 79 78 99
11838 5 79 78 82
11839 1 79 78 84
11840 3 79 78 123
11841 5 79 78 102
11842 1 79 78 104
11843 3 79 78 108
11844 3 83 78 103
11845 5 83 78 73
11846 3 83 78 52
11847 3 83 78 54
11848 1 83 78 58
11849 5 83 78 97
11850 5 83 78 99
11851 1 83 78 82
11852 1 83 78 84
11853 5 83 78 123
11854 3 83 78 102
11855 3 83 78 104
11856 1 83 78 108
11857 5 103 78 73
11858 5 103 78 52
11859 5 103 78 54
11860 5 103 78 58
11861 3 103 78 97
11862 3 103 78 99
11863 3 103 78 82
11864 3 103 78 84
11865 1 103 78 123
11866 1 103 78 102
11867 1 103 78 104
11868 1 103 78 108
11869 2 73 78 52
11870 2 73 78 54
11871 3 73 78 58
11872 2 73 78 97
11873 2 73 78 99
11874 4 73 78 82
11875 4 73 78 84
11876 3 73 78 123
11877 4 73 78 102
11878 4 73 78 104
11879 6 73 78 108
11880 3 52 78 54
11881 2 52 78 58
11882 2 52 78 97
11883 4 52 78 99
11884 2 52 78 82
11885 4 52 78 84
11886 4 52 78 123
11887 3 52 78 102
11888 6 52 78 104
11889 4 52 78 108
11890 2 54 78 58
11891 4 54 78 97
11892 2 54 78 99
11893 4 54 78 82
11894 2 54 78 84
11895 4 54 78 123
11896 6 54 78 102
11897 3 54 78 104
11898 4 54 78 108
11899 4 58 78 97
11900 4 58 78 99
11901 2 58 78 82
11902 2 58 78 84
11903 6 58 78 123
11904 4 58 78 102
11905 4 58 78 104
11906 3 58 78 108
11907 3 97 78 99
11908 3 97 78 82
11909 6 97 78 84
11910 2 97 78 123
11911 2 97 78 102
11912 4 97 78 104
11913 4 97 78 108
11914 6 99 78 82
11915 3 99 78 84
11916 2 99 78 123
11917 4 99 78 102
11918 2 99 78 104
11919 4 99 78 108
11920 3 82 78 84
11921 4 82 78 123
11922 2 82 78 102
11923 4 82 78 104
11924 2 82 78 108
11925 4 84 78 123
11926 4 84 78 102
11927 2 84 78 104
11928 2 84 78 108
11929 2 123 78 102
11930 2 123 78 104
11931 3 123 78 108
11932 3 102 78 104
11933 2 102 78 108
11934 2 104 78 108
11935 3 54 79 99
11936 3 54 79 78
11937 3 54 79 80
11938 3 54 79 84
11939 6 54 79 104
11940 1 54 79 74
11941 1 54 79 53
11942 1 54 79 55
11943 1 54 79 59
11944 3 54 79 98
11945 3 54 79 100
11946 3 54 79 83
11947 3 54 79 85
11948 5 54 79 124
11949 5 54 79 103
11950 5 54 79 105
11951 5 54 79 109
11952 3 99 79 78
11953 3 99 79 80
11954 6 99 79 84
11955 3 99 79 104
11956 1 99 79 74
11957 3 99 79 53
11958 3 99 79 55
11959 5 99 79 59
11960 1 99 79 98
11961 1 99 79 100
11962 5 99 79 83
11963 5 99 79 85
11964 1 99 79 124
11965 3 99 79 103
11966 3 99 79 105
11967 5 99 79 109
11968 6 78 79 80
11969 3 78 79 84
11970 3 78 79 104
11971 3 78 79 74
11972 1 78 79 53
11973 5 78 79 55
11974 3 78 79 59
11975 1 78 79 98
11976 5 78 79 100
11977 1 78 79 83
11978 5 78 79 85
11979 3 78 79 124
11980 1 78 79 103
11981 5 78 79 105
11982 3 78 79 109
11983 3 80 79 84
11984 3 80 79 104
11985 3 80 79 74
11986 5 80 79 53
11987 1 80 79 55
11988 3 80 79 59
11989 5 80 79 98
11990 1 80 79 100
11991 5 80 79 83
11992 1 80 79 85
11993 3 80 79 124
11994 5 80 79 103
11995 1 80 79 105
11996 3 80 79 109
11997 3 84 79 104
11998 5 84 79 74
11999 3 84 79 53
12000 3 84 79 55
12001 1 84 79 59
12002 5 84 79 98
12003 5 84 79 100
12004 1 84 79 83
12005 1 84 79 85
12006 5 84 79 124
12007 3 84 79 103
12008 3 84 79 105
12009 1 84 79 109
12010 5 104 79 74
12011 5 104 79 53
12012 5 104 79 55
12013 5 104 79 59
12014 3 104 79 98
12015 3 104 79 100
12016 3 104 79 83
12017 3 104 79 85
12018 1 104 79 124
12019 1 104 79 103
12020 1 104 79 105
12021 1 104 79 109
12022 2 74 79 53
12023 2 74 79 55
12024 3 74 79 59
12025 2 74 79 98
12026 2 74 79 100
12027 4 74 79 83
12028 4 74 79 85
12029 3 74 79 124
12030 4 74 79 103
12031 4 74 79 105
12032 6 74 79 109
12033 3 53 79 55
12034 2 53 79 59
12035 2 53 79 98
12036 4 53 79 100
12037 2 53 79 83
12038 4 53 79 85
12039 4 53 79 124
12040 3 53 79 103
12041 6 53 79 105
12042 4 53 79 109
12043 2 55 79 59
12044 4 55 79 98
12045 2 55 79 100
12046 4 55 79 83
12047 2 55 79 85
12048 4 55 79 124
12049 6 55 79 103
12050 3 55 79 105
12051 4 55 79 109
12052 4 59 79 98
12053 4 59 79 100
12054 2 59 79 83
12055 2 59 79 85
12056 6 59 79 124
12057 4 59 79 103
12058 4 59 79 105
12059 3 59 79 109
12060 3 98 79 100
12061 3 98 79 83
12062 6 98 79 85
12063 2 98 79 124
12064 2 98 79 103
12065 4 98 79 105
12066 4 98 79 109
12067 6 100 79 83
12068 3 100 79 85
12069 2 100 79 124
12070 4 100 79 103
12071 2 100 79 105
12072 4 100 79 109
12073 3 83 79 85
12074 4 83 79 124
12075 2 83 79 103
12076 4 83 79 105
12077 2 83 79 109
12078 4 85 79 124
12079 4 85 79 103
12080 2 85 79 105
12081 2 85 79 109
12082 2 124 79 103
12083 2 124 79 105
12084 3 124 79 109
12085 3 103 79 105
12086 2 103 79 109
12087 2 105 79 109
12088 3 55 80 100
12089 3 55 80 79
12090 3 55 80 76
12091 3 55 80 85
12092 6 55 80 105
12093 1 55 80 75
12094 1 55 80 54
12095 1 55 80 51
12096 1 55 80 60
12097 3 55 80 99
12098 3 55 80 96
12099 3 55 80 84
12100 3 55 80 81
12101 5 55 80 125
12102 5 55 80 104
12103 5 55 80 101
12104 5 55 80 110
12105 3 100 80 79
12106 3 100 80 76
12107 6 100 80 85
12108 3 100 80 105
12109 1 100 80 75
12110 3 100 80 54
12111 3 100 80 51
12112 5 100 80 60
12113 1 100 80 99
12114 1 100 80 96
12115 5 100 80 84
12116 5 100 80 81
12117 1 100 80 125
12118 3 100 80 104
12119 3 100 80 101
12120 5 100 80 110
12121 6 79 80 76
12122 3 79 80 85
12123 3 79 80 105
12124 3 79 80 75
12125 1 79 80 54
12126 5 79 80 51
12127 3 79 80 60
12128 1 79 80 99
12129 5 79 80 96
12130 1 79 80 84
12131 5 79 80 81
12132 3 79 80 125
12133 1 79 80 104
12134 5 79 80 101
12135 3 79 80 110
12136 3 76 80 85
12137 3 76 80 105
12138 3 76 80 75
12139 5 76 80 54
12140 1 76 80 51
12141 3 76 80 60
12142 5 76 80 99
12143 1 76 80 96
12144 5 76 80 84
12145 1 76 80 81
12146 3 76 80 125
12147 5 76 80 104
12148 1 76 80 101
12149 3 76 80 110
12150 3 85 80 105
12151 5 85 80 75
12152 3 85 80 54
12153 3 85 80 51
12154 1 85 80 60
12155 5 85 80 99
12156 5 85 80 96
12157 1 85 80 84
12158 1 85 80 81
12159 5 85 80 125
12160 3 85 80 104
12161 3 85 80 101
12162 1 85 80 110
12163 5 105 80 75
12164 5 105 80 54
12165 5 105 80 51
12166 5 105 80 60
12167 3 105 80 99
12168 3 105 80 96
12169 3 105 80 84
12170 3 105 80 81
12171 1 105 80 125
12172 1 105 80 104
12173 1 105 80 101
12174 1 105 80 110
12175 2 75 80 54
12176 2 75 80 51
12177 3 75 80 60
12178 2 75 80 99
12179 2 75 80 96
12180 4 75 80 84
12181 4 75 80 81
12182 3 75 80 125
12183 4 75 80 104
12184 4 75 80 101
12185 6 75 80 110
12186 3 54 80 51
12187 2 54 80 60
12188 2 54 80 99
12189 4 54 80 96
12190 2 54 80 84
12191 4 54 80 81
12192 4 54 80 125
12193 3 54 80 104
12194 6 54 80 101
12195 4 54 80 110
12196 2 51 80 60
12197 4 51 80 99
12198 2 51 80 96
12199 4 51 80 84
12200 2 51 80 81
12201 4 51 80 125
12202 6 51 80 104
12203 3 51 80 101
12204 4 51 80 110
12205 4 60 80 99
12206 4 60 80 96
12207 2 60 80 84
12208 2 60 80 81
12209 6 60 80 125
12210 4 60 80 104
12211 4 60 80 101
12212 3 60 80 110
12213 3 99 80 96
12214 3 99 80 84
12215 6 99 80 81
12216 2 99 80 125
12217 2 99 80 104
12218 4 99 80 101
12219 4 99 80 110
12220 6 96 80 84
12221 3 96 80 81
12222 2 96 80 125
12223 4 96 80 104
12224 2 96 80 101
12225 4 96 80 110
12226 3 84 80 81
12227 4 84 80 125
12228 2 84 80 104
12229 4 84 80 101
12230 2 84 80 110
12231 4 81 80 125
12232 4 81 80 104
12233 2 81 80 101
12234 2 81 80 110
12235 2 125 80 104
12236 2 125 80 101
12237 3 125 80 110
12238 3 104 80 101
12239 2 104 80 110
12240 2 101 80 110
12241 3 56 81 76
12242 3 56 81 85
12243 3 56 81 82
12244 3 56 81 86
12245 6 56 81 106
12246 1 56 81 51
12247 1 56 81 60
12248 1 56 81 57
12249 1 56 81 61
12250 3 56 81 80
12251 3 56 81 77
12252 3 56 81 90
12253 3 56 81 87
12254 5 56 81 101
12255 5 56 81 110
12256 5 56 81 107
12257 5 56 81 111
12258 3 76 81 85
12259 3 76 81 82
12260 6 76 81 86
12261 3 76 81 106
12262 1 76 81 51
12263 3 76 81 60
12264 3 76 81 57
12265 5 76 81 61
12266 1 76 81 80
12267 1 76 81 77
12268 5 76 81 90
12269 5 76 81 87
12270 1 76 81 101
12271 3 76 81 110
12272 3 76 81 107
12273 5 76 81 111
12274 6 85 81 82
12275 3 85 81 86
12276 3 85 81 106
12277 3 85 81 51
12278 1 85 81 60
12279 5 85 81 57
12280 3 85 81 61
12281 1 85 81 80
12282 5 85 81 77
12283 1 85 81 90
12284 5 85 81 87
12285 3 85 81 101
12286 1 85 81 110
12287 5 85 81 107
12288 3 85 81 111
12289 3 82 81 86
12290 3 82 81 106
12291 3 82 81 51
12292 5 82 81 60
12293 1 82 81 57
12294 3 82 81 61
12295 5 82 81 80
12296 1 82 81 77
12297 5 82 81 90
12298 1 82 81 87
12299 3 82 81 101
12300 5 82 81 110
12301 1 82 81 107
12302 3 82 81 111
12303 3 86 81 106
12304 5 86 81 51
12305 3 86 81 60
12306 3 86 81 57
12307 1 86 81 61
12308 5 86 81 80
12309 5 86 81 77
12310 1 86 81 90
12311 1 86 81 87
12312 5 86 81 101
12313 3 86 81 110
12314 3 86 81 107
12315 1 86 81 111
12316 5 106 81 51
12317 5 106 81 60
12318 5 106 81 57
12319 5 106 81 61
12320 3 106 81 80
12321 3 106 81 77
12322 3 106 81 90
12323 3 106 81 87
12324 1 106 81 101
12325 1 106 81 110
12326 1 106 81 107
12327 1 106 81 111
12328 2 51 81 60
12329 2 51 81 57
12330 3 51 81 61
12331 2 51 81 80
12332 2 51 81 77
12333 4 51 81 90
12334 4 51 81 87
12335 3 51 81 101
12336 4 51 81 110
12337 4 51 81 107
12338 6 51 81 111
12339 3 60 81 57
12340 2 60 81 61
12341 2 60 81 80
12342 4 60 81 77
12343 2 60 81 90
12344 4 60 81 87
12345 4 60 81 101
12346 3 60 81 110
12347 6 60 81 107
12348 4 60 81 111
12349 2 57 81 61
12350 4 57 81 80
12351 2 57 81 77
12352 4 57 81 90
12353 2 57 81 87
12354 4 57 81 101
12355 6 57 81 110
12356 3 57 81 107
12357 4 57 81 111
12358 4 61 81 80
12359 4 61 81 77
12360 2 61 81 90
12361 2 61 81 87
12362 6 61 81 101
12363 4 61 81 110
12364 4 61 81 107
12365 3 61 81 111
12366 3 80 81 77
12367 3 80 81 90
12368 6 80 81 87
12369 2 80 81 101
12370 2 80 81 110
12371 4 80 81 107
12372 4 80 81 111
12373 6 77 81 90
12374 3 77 81 87
12375 2 77 81 101
12376 4 77 81 110
12377 2 77 81 107
12378 4 77 81 111
12379 3 90 81 87
12380 4 90 81 101
12381 2 90 81 110
12382 4 90 81 107
12383 2 90 81 111
12384 4 87 81 101
12385 4 87 81 110
12386 2 87 81 107
12387 2 87 81 111
12388 2 101 81 110
12389 2 101 81 107
12390 3 101 81 111
12391 3 110 81 107
12392 2 110 81 111
12393 2 107 81 111
12394 3 57 82 77
12395 3 57 82 81
12396 3 57 82 83
12397 3 57 82 87
12398 6 57 82 107
12399 1 57 82 52
12400 1 57 82 56
12401 1 57 82 58
12402 1 57 82 62
12403 3 57 82 76
12404 3 57 82 78
12405 3 57 82 86
12406 3 57 82 88
12407 5 57 82 102
12408 5 57 82 106
12409 5 57 82 108
12410 5 57 82 112
12411 3 77 82 81
12412 3 77 82 83
12413 6 77 82 87
12414 3 77 82 107
12415 1 77 82 52
12416 3 77 82 56
12417 3 77 82 58
12418 5 77 82 62
12419 1 77 82 76
12420 1 77 82 78
12421 5 77 82 86
12422 5 77 82 88
12423 1 77 82 102
12424 3 77 82 106
12425 3 77 82 108
12426 5 77 82 112
12427 6 81 82 83
12428 3 81 82 87
12429 3 81 82 107
12430 3 81 82 52
12431 1 81 82 56
12432 5 81 82 58
12433 3 81 82 62
12434 1 81 82 76
12435 5 81 82 78
12436 1 81 82 86
12437 5 81 82 88
12438 3 81 82 102
12439 1 81 82 106
12440 5 81 82 108
12441 3 81 82 112
12442 3 83 82 87
12443 3 83 82 107
12444 3 83 82 52
12445 5 83 82 56
12446 1 83 82 58
12447 3 83 82 62
12448 5 83 82 76
12449 1 83 82 78
12450 5 83 82 86
12451 1 83 82 88
12452 3 83 82 102
12453 5 83 82 106
12454 1 83 82 108
12455 3 83 82 112
12456 3 87 82 107
12457 5 87 82 52
12458 3 87 82 56
12459 3 87 82 58
12460 1 87 82 62
12461 5 87 82 76
12462 5 87 82 78
12463 1 87 82 86
12464 1 87 82 88
12465 5 87 82 102
12466 3 87 82 106
12467 3 87 82 108
12468 1 87 82 112
12469 5 107 82 52
12470 5 107 82 56
12471 5 107 82 58
12472 5 107 82 62
12473 3 107 82 76
12474 3 107 82 78
12475 3 107 82 86
12476 3 107 82 88
12477 1 107 82 102
12478 1 107 82 106
12479 1 107 82 108
12480 1 107 82 112
12481 2 52 82 56
12482 2 52 82 58
12483 3 52 82 62
12484 2 52 82 76
12485 2 52 82 78
12486 4 52 82 86
12487 4 52 82 88
12488 3 52 82 102
12489 4 52 82 106
12490 4 52 82 108
12491 6 52 82 112
12492 3 56 82 58
12493 2 56 82 62
12494 2 56 82 76
12495 4 56 82 78
12496 2 56 82 86
12497 4 56 82 88
12498 4 56 82 102
12499 3 56 82 106
12500 6 56 82 108
12501 4 56 82 112
12502 2 58 82 62
12503 4 58 82 76
12504 2 58 82 78
12505 4 58 82 86
12506 2 58 82 88
12507 4 58 82 102
12508 6 58 82 106
12509 3 58 82 108
12510 4 58 82 112
12511 4 62 82 76
12512 4 62 82 78
12513 2 62 82 86
12514 2 62 82 88
12515 6 62 82 102
12516 4 62 82 106
12517 4 62 82 108
12518 3 62 82 112
12519 3 76 82 78
12520 3 76 82 86
12521 6 76 82 88
12522 2 76 82 102
12523 2 76 82 106
12524 4 76 82 108
12525 4 76 82 112
12526 6 78 82 86
12527 3 78 82 88
12528 2 78 82 102
12529 4 78 82 106
12530 2 78 82 108
12531 4 78 82 112
12532 3 86 82 88
12533 4 86 82 102
12534 2 86 82 106
12535 4 86 82 108
12536 2 86 82 112
12537 4 88 82 102
12538 4 88 82 106
12539 2 88 82 108
12540 2 88 82 112
12541 2 102 82 106
12542 2 102 82 108
12543 3 102 82 112
12544 3 106 82 108
12545 2 106 82 112
12546 2 108 82 112
12547 3 58 83 78
12548 3 58 83 82
12549 3 58 83 84
12550 3 58 83 88
12551 6 58 83 108
12552 1 58 83 53
12553 1 58 83 57
12554 1 58 83 59
12555 1 58 83 63
12556 3 58 83 77
12557 3 58 83 79
12558 3 58 83 87
12559 3 58 83 89
12560 5 58 83 103
12561 5 58 83 107
12562 5 58 83 109
12563 5 58 83 113
12564 3 78 83 82
12565 3 78 83 84
12566 6 78 83 88
12567 3 78 83 108
12568 1 78 83 53
12569 3 78 83 57
12570 3 78 83 59
12571 5 78 83 63
12572 1 78 83 77
12573 1 78 83 79
12574 5 78 83 87
12575 5 78 83 89
12576 1 78 83 103
12577 3 78 83 107
12578 3 78 83 109
12579 5 78 83 113
12580 6 82 83 84
12581 3 82 83 88
12582 3 82 83 108
12583 3 82 83 53
12584 1 82 83 57
12585 5 82 83 59
12586 3 82 83 63
12587 1 82 83 77
12588 5 82 83 79
12589 1 82 83 87
12590 5 82 83 89
12591 3 82 83 103
12592 1 82 83 107
12593 5 82 83 109
12594 3 82 83 113
12595 3 84 83 88
12596 3 84 83 108
12597 3 84 83 53
12598 5 84 83 57
12599 1 84 83 59
12600 3 84 83 63
12601 5 84 83 77
12602 1 84 83 79
12603 5 84 83 87
12604 1 84 83 89
12605 3 84 83 103
12606 5 84 83 107
12607 1 84 83 109
12608 3 84 83 113
12609 3 88 83 108
12610 5 88 83 53
12611 3 88 83 57
12612 3 88 83 59
12613 1 88 83 63
12614 5 88 83 77
12615 5 88 83 79
12616 1 88 83 87
12617 1 88 83 89
12618 5 88 83 103
12619 3 88 83 107
12620 3 88 83 109
12621 1 88 83 113
12622 5 108 83 53
12623 5 108 83 57
12624 5 108 83 59
12625 5 108 83 63
12626 3 108 83 77
12627 3 108 83 79
12628 3 108 83 87
12629 3 108 83 89
12630 1 108 83 103
12631 1 108 83 107
12632 1 108 83 109
12633 1 108 83 113
12634 2 53 83 57
12635 2 53 83 59
12636 3 53 83 63
12637 2 53 83 77
12638 2 53 83 79
12639 4 53 83 87
12640 4 53 83 89
12641 3 53 83 103
12642 4 53 83 107
12643 4 53 83 109
12644 6 53 83 113
12645 3 57 83 59
12646 2 57 83 63
12647 2 57 83 77
12648 4 57 83 79
12649 2 57 83 87
12650 4 57 83 89
12651 4 57 83 103
12652 3 57 83 107
12653 6 57 83 109
12654 4 57 83 113
12655 2 59 83 63
12656 4 59 83 77
12657 2 59 83 79
12658 4 59 83 87
12659 2 59 83 89
12660 4 59 83 103
12661 6 59 83 107
12662 3 59 83 109
12663 4 59 83 113
12664 4 63 83 77
12665 4 63 83 79
12666 2 63 83 87
12667 2 63 83 89
12668 6 63 83 103
12669 4 63 83 107
12670 4 63 83 109
12671 3 63 83 113
12672 3 77 83 79
12673 3 77 83 87
12674 6 77 83 89
12675 2 77 83 103
12676 2 77 83 107
12677 4 77 83 109
12678 4 77 83 113
12679 6 79 83 87
12680 3 79 83 89
12681 2 79 83 103
12682 4 79 83 107
12683 2 79 83 109
12684 4 79 83 113
12685 3 87 83 89
12686 4 87 83 103
12687 2 87 83 107
12688 4 87 83 109
12689 2 87 83 113
12690 4 89 83 103
12691 4 89 83 107
12692 2 89 83 109
12693 2 89 83 113
12694 2 103 83 107
12695 2 103 83 109
12696 3 103 83 113
12697 3 107 83 109
12698 2 107 83 113
12699 2 109 83 113
12700 3 59 84 79
12701 3 59 84 83
12702 3 59 84 85
12703 3 59 84 89
12704 6 59 84 109
12705 1 59 84 54
12706 1 59 84 58
12707 1 59 84 60
12708 1 59 84 64
12709 3 59 84 78
12710 3 59 84 80
